URL,Video File, recorded  indoors?__yes, recorded indoors__ green screen, recorded indoors__Car, recorded indoors__Doctor's office,recorded indoors__Home, recorded indoors__Studio , name of a medication?__yes,medication__ Benzos, medication__ Citalopram, medication__ Cymbalta, medication__ Dexedrine,medication__ Fluoxetine ,medication__ Lamictal, medication__ Lexapro,medication__ Lexapro and Prozac , medication__ Seroquel ,medication__ Vibryd, medication__ Xanax,medication__ Zoloft,medication__NAN,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment: __ sad,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment :__Stressed ,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment :__Happy,Analyze the tone pitch and emotional expression of the speaker's voice in the audio Based on your analysis categorize the overall sentiment : _Neutral ,swearing or profanity __yes," swearing or profanity __ ""f"" word","swearing or profanity __""shit""",swearing or profanity __NAN,Female,Male,Adult,Teenage,person in the video__Content creator/influencer, person in the video__ healthcare professional , person in the video __Unclear,suicidal thoughts in the video __yes, encourage viewers to seek professional help or consult a healthcare provider__yes, improvement after stopping the medication__yes,try multiple medications __yes,try multiple medications __ Effexor and Lexapro, try multiple medications __Lexapro and Prozac,try multiple medications__ Lexapro and Zoloft,try multiple medications __ Zoloft and Prozac ,try multiple medications __Citalopram , try multiple medications __NAN, try multiple medications__Zoloft , try multiple medications __Zoloft and Prozac,How 3 were the side effects mentioned by the user while using the medication?_flag,Does the speaker indicate whether side effects -1 or 1 over time?_flag,"Does the speaker mention cognitive side effects (e.g., memory loss, difficulty concentrating)?_flag_yes","Does the speaker mention any sexual side effects (e.g., decreased libido)?_flag_yes",Is there mention of weight gain or weight loss due to medication?_desc,Does the speaker mention how long withdrawal symptoms lasted?_flag_yes,Does the speaker mention how long withdrawal symptoms lasted?_desc_15 weeks,Does the speaker mention how long withdrawal symptoms lasted?_desc_2 weeks,Does the speaker mention how long withdrawal symptoms lasted?_desc_52+ weeks,Does the speaker mention how long withdrawal symptoms lasted?_desc_NAN,"Based on the user's description, how severe were the withdrawal symptoms they experienced?_flag",Views,Likes,Comments,Description,Channel Name,Published At,Subscriber Count,Video Count,"Did the user report physical side effects (e.g., nausea, fatigue, dizziness)?_flag","Did the user report psychological side effects (e.g., anxiety, numbness, agitation)?_flag",Did the user report overall improvement while on medication?_flag,Did the user stop taking antidepressants?_flag,"After stopping antidepressants, did the user experience withdrawal symptoms?_flag","After stopping antidepressants, did the user experience withdrawal symptoms?_desc",What was the stated reason for starting antidepressants? Has the user mentioned it?_desc,What was the overall outcome described by the user?_desc,What antidepressant medication(s) does the user mention by name?_desc,Does the user mention dosage of medication?_flag,Does the user mention dosage of medication?_desc,Does the user mention a change in medication dosage? Specify details if yes_flag,Does the user mention a change in medication dosage? Specify details if yes_desc,Did the user mention length of usage for medication?_flag,Did the user mention length of usage for medication?_desc,"What alternative treatments did the user try, if any?_desc",chills,dizziness.1,dry mouth,fatigue,feeling sick,headaches,increased sweating,leg discomfort,loss of appetite,sexual dysfunction,shaking,sweating,tremors,vomiting,weight gain,brain fog,brain zaps,cold sweats,difficulty sleeping,hair loss.1,increased appetite,nausea.1,physical pain,restlessness,sexual dysfunction.1,shaking.1,sweating.1,tremors.1,weight gain.1,anxiety,blunted,depersonalization,depression,panic attacks,suicidal,vivid dreams,zombie,blunted,brain fog,memory loss,numb,suicidal,suicidal
https://www.youtube.com/shorts/sYTGohF5XQk,Misdiagnosed with Bipolar Due to Paxil #psychiatri.webm,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,3,0,-1,-1,0,-1,-1,-1,-1,1,0,6826,441,94,"After just two doses of Paxil, I was misdiagnosed with bipolar disorder due to an adverse reaction. My anxiety skyrocketed to levels I never thought possible. #akathisia #adversereaction #misdiagnosis #paxil #shareyourdrugstory",Dr. Josef,2022-12-12T01:47:38.250201Z,121000,916,-1,,-1,,0,.,,Negative Outcome,,-1,,-1,,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/watch?v=T3AODUGsVKY,My Antidepressants Made Me Gain 80 Pounds ｜ Next S.mkv,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,1,-1,-1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,0,419,18,14,"Welp...this sucks. 

Let me know your thoughts in the comments! 

-~-~~-~~~-~~-~-
Affiliate links: 

VR accessories: https://zybervr.com/?ref=rtvTXNj6UU4EsI 
(Get 20% off with Coupon code ""KALEAH"") 

Meta Quest Pro: https://amzn.to/3JqBCF2

Meta Quest 2: https://amzn.to/3kSCpV4

Keep in mind that I may receive commissions when you click my links and make purchases. However, this does not impact my reviews and comparisons. 
-~-~~-~~~-~~-~-

Hey there! Welcome to My VR Weight Loss Journey, where I'll be sharing my experiences with incorporating virtual reality workouts into my daily routine. If you're looking to improve your health, reach your weight loss goals, or if you love video games then this is the place for you. Follow along as I embark on this exciting journey and get motivated to make positive changes in your own life. Subscribe to join me on this adventure towards a healthier and happier version of ourselves.

Business Inquiries: kaleahvr@gmail.com Do tags even work anymore? Vr Workout, Vr Fitness, VR Exercise :D",KaleahVR,2006-10-07T04:04:45Z,157000,507,1,-1,-1,1,0,.,Depression.,Negative Outcome,Zoloft and Prozac.,-1,,-1,,,"The user mentions taking the injectable medication only once. They mention taking Zoloft and Prozac in the past, but do not specify the duration.",The user mentions trying Zoloft and Prozac previously.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/shorts/6qUHLXksJKE,"My Effexor⧸Venlafaxine Antidepressant Experience, .webm",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,1,145702,10204,692,,Sarah Dawn Moore,2020-12-27T19:37:10.035404Z,523000,1447,1,1,-1,1,1,brain zaps,Depression,0,"Effexor, Lexapro",1,150mg,1,Increase,,"He mentioned being on Effexor for a few months and Lexapro for a shorter period, but doesn't give precise durations.",He doesn't mention any alternative treatments in this video.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=hclJTIJ46hY,My experience on the medication abilify.webm,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,2,53323,722,428,by no means am i a professional im just sharing my experience in hopes to help someone,aMisconceivedMess,2017-07-22T05:55:10Z,303,2,1,1,-1,1,1,brain zaps,Depression,-1,Zoloft,1,", 50mg.",-1,,1,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/shorts/JK6J7suHsVQ?feature=share,My Experience With Antidepressants & Mood Stabilis.mkv,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,2,293,11,0,"Depression is very common and there are effective tips and strategies for managing it. Dr. Laura Erickson-Schroth, the Chief Medical Officer at The Jed Foundation, outlines different options for treating depression, including group or individual therapy, and emphasizes how important it is to keep an open mind when exploring different types of treatments. Other strategies for managing depression include exercising regularly, engaging in group therapy, and reaching out to your community.

Dr. Erickson-Schroth also shares insight on how isolation can worsen depression. It's important to stay in with contact friends and family, engage in support activities, and reach out to your primary care provider, who can look into any medical issues you might be experiencing.

Learn more about diagnosing, treating, and managing depression: https://jedfoundation.org/understanding-sadness-and-depression/ 

The Jed Foundation (JED) is a nonprofit that protects emotional health and prevents suicide for our nation's teens and young adults. If you or someone you know needs to talk to someone now, text HOME to 741-741 for a free confidential conversation with a trained counselor. If you are experiencing a mental health crisis, text or call 988. 

#mentalhealth #therapy #JED #depression",The Jed Foundation,2008-07-11T15:49:26Z,6490,493,1,1,1,1,1,"brain zaps, dizziness, nausea","Depression, anxiety",0,Zoloft,1,", 50mg of Sertraline.",1,Increase,1,12,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=sOSbcM9CcnQ,My Experience with Citalopram.mkv,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,1,-1,-1,0,-1,-1,-1,-1,1,2,22261,301,73,"MY EXPERIENCE ON THE ANTI-DEPRESSANT CITALOPRAM

TWO UPDATES FOR YOU!!
UPDATE 1 after 3 months off: https://www.youtube.com/watch?v=69WwuapQUSY&t=47s

UPDATE 2 after 6 months off: https://youtu.be/g7ZAn2ZDel8

Hi! I'm Sophie. I share tools to help you feel better all round. 

Subscribe here: http://bit.ly/2HABcJc
More about me: http://www.sophbox.com/
Instagram: https://www.instagram.com/sophbox_/
Tweet tweet: https://twitter.com/SophBox_
Facebook: https://www.facebook.com/sophboxtv/

Disclaimer: I'm not a medical professional and this is my personal account, not a recommendation in any way. 
Previous safety warnings about citalopram: http://www.telegraph.co.uk/news/health/9367001/Safety-warning-over-Britains-most-common-antidepressant.html

For more medical information, see here: https://beta.nhs.uk/medicines/citalopram/",SophBox,2017-08-18T16:44:58Z,1340,31,1,1,,1,1,"brain zaps, dizziness, nausea",Anxiety,0,"Lexapro, Zoloft",1,Multiple,1,Increase,1,6,"Therapy, Exercise and Healthy Eating",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=jIIKn5J0Zs4,My Experience with Prozac (12 Months on).mkv,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,0,-1,-1,-1,-1,1,2,166211,2762,773,"12 months on Antidepressants (prozac/fluoxetine) for Depression and anxiety and how they have worked for me. Some side effects and real life updates.

This was a tough video to make yet publish so please keep that in mind when commenting. I hope this video can help someone else through a tough time.

#mentalhealth #prozac #medicate

My Setup
Camera: https://amzn.to/2SuGP0C
Microphone: https://amzn.to/2tGP2EN
Tripod: https://amzn.to/2Xqn7Xy
Lighting: https://amzn.to/2Suqp8d
SD Card: https://amzn.to/2tBMsQC
Rode NT-USB (for any voice over): https://amzn.to/2Nxg3na
iMac: https://amzn.to/2SxAHEY
The above links are affiliate links.",Rueben Brylie,2013-03-03T07:42:32Z,2630,277,1,1,1,1,1,"brain zaps, dizziness, nausea","Depression, anxiety",0,"Lexapro, Zoloft, Effexor",1,Multiple,1,Increase,1,12,Therapy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=VAvO0C2Bzxc,My Experience with Prozac.mkv,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,1,1,-1,-1,-1,-1,1,1,2624,57,15,"This is my experience when I was prescribed Prozac and what it did. If you are struggling and looking for resources www.aa.org and www.na.org are great resources to help.

Please remember to subscribe and like, for new videos daily to help you feel less alone because you are not!

Need an app to help with motivation and goals? https://superiormind.app is the best app I have found so far!

Need Support and More: www.ericbzink.com

All Links
https://linktr.ee/ericbzink

I share only from experience to help anyone struggling, remember you are worth it, and never be afraid to reach out for help!

Check out my other social media sites and be a part of this with me and to see more 

TikTok ID: themrimpulsive

Instagram: https://www.instagram.com/the.mr.impulsive

Website: https://www.ericbzink.com/

Business Inquiries Email: officialericbzink@gmail.com

*I am a not licensed Therapist, Doctor, or Counselor I share experience being diagnosed with ADHD, PTSD, GAD, MDD, Losing a Wife, and Father to suicide along with being a recovering alcohol and cocaine addict. I Share from experience to help others through their journey!

It’s about people helping people and together we can do this, you can do this!

#education #mentalhealth #prozac",Eric B Zink,2018-04-09T19:46:41Z,223000,4669,1,1,-1,1,1,brain zaps,Depression,-1,Zoloft,-1,,-1,,,"He mentions taking it for ""a while.""",He mentions exercise and nutrition.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=Lf7Om7xE8s4,My experience with SSRIs (Updated).webm,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,1,-1,-1,0,-1,-1,-1,-1,1,1,103913,5348,1004,"I have suffered periods of intense and persistent depression in my life, I've never talked much about it and never in public before as I've never wanted to identify as a depressive or be seen as mentally ill. Now though, I've made a video all about it! 

This is a video I've been thinking about making for many years - I guess it finally felt like the right time. Despite how it may look, this is not a confessional, not a cry for help or anything like that, I am well removed from the events I talk about. 
Instead, I have made this video with the aim to help others that might in a similar place to where I once was, or know someone that is. I also wanted to share what it's like to be on these powerful drugs, because I don't think doctors always prepare people very well for what's going to happen to them.

These were the anti-depressants I was prescribed:
Fluoxetine, brand name Prozac
Paroxetine, brand names Paxil and Seroxat 
Venlafaxine, brand name Effexor
Sertraline, brand name Zoloft




If you want to join those supporting my channel (starting at £1!) you can check out my Patreon page here: 
https://www.patreon.com/user?u=37285132 
 
Patrons get lots of exclusive videos and updates on myself and my projects. Thanks to the support of Patrons I am able to make videos almost full-time, but without needing any corporate sponsors.

If you would rather make a one-off donation you can do that via paypal here: https://www.paypal.me/MaximusIronthumper 

All Paypal donations are now going straight to Project Awesome and will be credited on those episodes. Many many thanks to all those that have supported me and the channel but please only send money if you have it to spare! 

My website: https://maximusironthumper.co.uk/",Maximus Ironthumper,2016-10-07T21:46:30Z,127000,264,1,1,,1,1,brain zaps,"Anxiety, panic attacks",0,Zoloft,1,", 50mg.",1,increase,1,6,Therapy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
https://www.youtube.com/shorts/qIhYwajkFsc?feature=share,My journey on starting antidepressants.webm,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,0,1,-1,-1,1,-1,3,16482,328,156,"SSRI's are ""selective serotonin reuptake inhibitor"" medications that are used to treat anxiety and depression. They are one of the most common types of mental health meds prescribed. In this shorts, I discuss common myths about them.

Hello! I’m Dr. Jen. I'm a Board-Certified Family Physician, on-air health expert, and video creator. Welcome to my YouTube Channel and thank you for watching this video! Let me know what you think and please subscribe to my channel above https://youtube.com/drjencaudle. 

Please join my channel memberships to access special perks:
https://www.youtube.com/channel/UCLpPdayeUfDyh6jg3oN-GIg/join

Subscribe to Dr. Jen's Daily Health Tips for daily health tips emailed directly to your inbox! Sign up for a 7-day free trial: Subscribe here: https://swiy.co/Dr-Jens-Daily-Health-Tips

Also, I'm a physician who LOVES social media, so please connect with me on the following:

https://instagram.com/drjencaudle
https://vm.tiktok.com/ZMdmG1PNG/
https://facebook.com/drjencaudle
https://twitter.com/drjencaudle
https://linkedin.com/in/drjencaudle

Please sign up for my free health newsletter at https://drjencaudle.com!

Thanks a bunch, and see you soon!
xo Dr. Jen

#shorts #antidepressant #anxiety #depression #ssri",Dr. Jen Caudle,2014-10-09T23:09:33Z,355000,2810,1,1,-1,1,1,,Depression,-1,"Zoloft, Prozac, Paxil, Effexor, Wellbutrin",-1,,-1,,1,12,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
https://www.youtube.com/watch?v=VhWY1lgIaK4,My Journey With Duloxetine - Cymbalta 60MG ｜ Day O.mkv,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,1,700,4,4,"Hi guys here’s my experience from the first day on Duloxetine 60MG
See you tomorrow!


#Cymbalta #Duloxetine #Depression",Stupid Vamp,2020-06-13T23:42:19.92756Z,18,15,1,1,-1,1,1,brain zaps,"Depression, anxiety",-1,Zoloft,1,Multiple,1,Increase,1,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=lSx23MDw0Y4,My Lexapro Experience - Anxiety👀.mkv,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,1,93357,1306,604,"What is Lexapro? Lexapro is an SSRI medication that can be used for the treatment of depression and anxiety. 
Other questions I will answer from my own experience: How long does Lexapro take to work? Is Lexapro safe? What are the side effects of Lexapro?  How bad is the withdrawal from Lexapro?
From increased anxiety to depersonalization to tinnitus (ringing in ears) to other side effects, here's my story!

Anxiety resources that may help you:

https://amzn.to/3SdILuy - Anxiety: Panicking about Panic Book

https://amzn.to/3vgAaxd - Calmstrips! For anxiety and fidgeting

*Amazon Affiliate Links above. Using a link above costs you nothing extra on your next trip, but may help me earn a small commission. Proceeds help the channel. :)",Attacking Anxiety,2017-04-28T00:20:06Z,839,10,1,1,-1,1,1,brain zaps,Depression,-1,Zoloft,1,Multiple,1,Increase,1,2,Therapy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/watch?v=8pNRuuEjgwg,My Lexapro Journey.mkv,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,-1,0,1,1,-1,-1,-1,2,20922,342,89,"Disclaimer: I am not a medical professional. This video is about my personal experience taking Lexapro. If you are considering taking medication or are taking medication for any mental illness, please consult your doctor if you have any medical-related questions.

TRIGGERED?
text HELLO to 741741

ENJOY MY VIDEOS? Please subscribe here:
https://www.youtube.com/channel/UCnnEZUPf-5_mqFXppfvSYig?sub_confirmation=1",Zoey the Creator,2019-08-05T04:54:52Z,363,37,1,1,-1,1,1,"brain zaps, dizziness, nausea",Anxiety,0,Zoloft,1,Multiple,1,Increase,1,3,Therapy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
https://www.youtube.com/watch?v=qQajeDQXq2c,My Struggle with Post Partum Depression and Starti.mkv,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,-1,0,1,-1,1,-1,-1,2,2165,45,6,My first vlog! In this video I talk about my struggle with PPD and being a mom to 2 under 2. I also start my journey of being on an anti depressant; specifically Zoloft. Thank you for watching! Please SUBSCRIBE!!!,Fake It Till You Make It Mom,2016-05-18T20:49:44Z,1280,93,1,-1,1,1,1,"brain zaps, nausea, dizziness",Postpartum,0,Zoloft,1,", 50mg.",-1,,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/watch?v=VLaFgD__r40,Navigating Antidepressant Withdrawal： My Mental He.mkv,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,2,17,2,0,"In this video, I share the raw and honest beginning of my journey navigating antidepressant withdrawal and reclaiming control over my mental health. When I started tapering off antidepressants, I encountered overwhelming withdrawal symptoms. However, after a month of grappling with the side effects, I found a holistic psychiatrist who offered a unique approach to healing.

Join me as I delve into the complexities of SSRI withdrawal and the profound impact it had on my mental well-being. I wilI shed light on the trials and triumphs of seeking alternative methods to manage my condition and regain stability.

Despite returning to medication for the time being, I am committed to sharing my ongoing journey towards weaning off antidepressants with the support of my holistic psychiatrist. Stay tuned for future videos documenting my progress, insights, and strategies for navigating the intricate landscape of mental health.

Subscribe now to follow along and join a community dedicated to fostering understanding, resilience, and empowerment in the face of mental health challenges.",Jenn Marie Foster,2020-09-07T13:07:32.783603Z,2,3,1,1,-1,1,1,"brain zaps, nausea, dizziness",Depression,-1,Zoloft,1,Multiple,1,Increase,1,1.5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/shorts/gspQDuWNA3I,One Dose Changed Everything #lexapro #pssd #psychm.webm,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,-1,0,-1,-1,-1,-1,1,0,16726,422,84,"This brain anesthesia, like not being able to feel even breathing or feeling tired. #pssd #lexapro #psychmeds #informedconsent


Watch the full episode here: https://youtu.be/owqpm1aDt2M",Dr. Josef,2022-12-12T01:47:38.250201Z,121000,916,1,1,-1,1,0,.,Depression,Negative Outcome,Sertraline,1,", 50mg.",-1,,1,2,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.youtube.com/shorts/EJpo2jjaXlA,Psych meds were never going to let me thrive.webm,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,0,52446,3471,316,"MEDICAL KETO RESOURCES
You can learn more about medical keto for mental illnesses on the Metabolic Mind YouTube channel (@metabolicmind) and on their website https://www.metabolicmind.org/

You can find more about my keto coach Nicole Laurent and her work on her website:
https://www.mentalhealthketo.com/

You can also learn more about metabolic health and mental illness from the book 'Brain Energy' by Dr. Christopher Palmer - https://brainenergy.com/

HOW TO TEST YOUR KETONES (important for medical keto!)
• The Keto Mojo blood glucose and ketone monitor is a finger prick blood test to accurately measure ketone and glucose levels. You can save 15% off monitor kits purchases and help support this content by using our affiliate link, thanks!: https://shop.keto-mojo.com/discount/nji98uhbvgy76tfc?rfsn=7812923.a84dcd1&utm_source=refersion&utm_medium=affiliate&utm_campaign=7812923.a84dcd1

• The SiBio continuous ketone monitor is a wearable device we have been using to get accurate and continuous ketone levels. You can save 15% using the coupon code “LIVINGWELL15” and help support this content by using our affiliate link, thanks!: https://www.sibiosensor.com/?ref=livingwellwithschizophrenia&utm_medium=affiliate&utm_source=goaffpro%26utm_medium 

HELP SUPPORT THE CHANNEL
We depend on the support of our audience to create this valuable resource. If you have found our content helpful, please consider supporting us today. Your contribution can make a huge difference and enable us to continue providing valuable resources to those living with mental illness.
• One-time donation: https://donate.stripe.com/9AQ6oV5S0eft5568ww
• Monthly donation: https://www.patreon.com/livingwellwithschizophrenia

JOIN OUR ONLINE PEER SUPPORT COMMUNITY
Join a welcoming community of your peers and find comfort in sharing your experiences. By joining our community, you can benefit from the support of others who understand what you’re going through. We offer live weekly facilitated video peer support groups and text channels to communicate about a wide range of topics. Join today and start feeling less alone with what you’re going through.
• Schizophrenia Peer Support Community: https://www.schizophreniapeersupport.com

MENTAL HEALTH APPAREL
Wear your support for mental health! Our t-shirts, sweaters, and mugs not only spread awareness but also help support this channel. Pick up some mental health apparel today and make a statement while making a difference.
https://livingwell.myspreadshop.com/

SPEAKING & CONSULTING
Looking for an expert speaker or consultant for your upcoming event or project? With years of experience and a passion for mental health advocacy, I can provide the insight and inspiration you need to make a positive impact. Visit my speaking website to learn more!
https://www.laurenkennedywest.com/

SOCIALS
Instagram: https://www.instagram.com/livingwellwithschizophrenia/
TikTok: https://www.tiktok.com/@livingwellschizophrenia
Twitter: https://twitter.com/LWSchizophrenia
Website: https://www.livingwellwithschizophrenia.org

#schizophrenia #schizoaffective #schizoaffectivedisorder #mentalhealth #mentalillness #metabolichealth #medication #psychiatry",Lauren Kennedy West,2018-12-11T17:55:22Z,333000,436,-1,-1,1,1,-1,", withdrawal symptoms were not mentioned.",,Mixed Outcome,,-1,,-1,,0,.,"The user mentions addressing the underlying issues of their life, but doesn't specify what those issues are or how they addressed them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
